Cod_IBGE,Número Licitação,Código UG,Nome UG,Código Modalidade Compra,Modalidade Compra,Número Processo,Objeto,Situação Licitação,Código Órgão Superior,Nome Órgão Superior,Código Órgão,Nome Órgão,UF,Município,Data Resultado Compra,Data Abertura,Valor Licitação
2401305.0,282023,158132,"INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL",9999,Pregão - Registro de Preço,23347000000000000,"Objeto: Pregão Eletrônico - Registro de preços para aquisição de carteira escolar, aparelhos de ar condicionado, projetores multimídia, mobília e itens diversos para atender as necessidades dos campi do IFMS conforme condições, quantidades e exigências estabelecidas neste edital e seus anexos",Publicado,26000,Ministério da Educação,26415,Instituto Federal do Mato Grosso do Sul,MS,CAMPO GRANDE,2024-01-30,2023-11-14,0.0
3205200.0,282023,160093,38º BATALHAO DE INFANTARIA,5,Pregão,581/2023,Objeto: Pregão Eletrônico - Contratação de controle de qualidade laboratorial externo para atender as necessidades do 38º batalhão de infantaria,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,ES,VILA VELHA,2024-01-18,2024-01-04,7155.48
5208707.0,282023,160098,BASE ADMINISTRATIVA DO CMDO DE OP ESPECIAIS,9999,Pregão - Registro de Preço,65399.007226/2023,Objeto: Pregão Eletrônico - Registro de preços para aquisição de materiais de expediente e limpeza para atender as Organizações Militares do Comando de Operações Especiai,Evento de Resultado de Julgame,52000,Ministério da Defesa,52121,Comando do Exército,GO,GOIANIA,2024-01-05,2023-10-09,0.0
2408102.0,282023,160343,7º BATALHAO DE ENGENHARIA DE COMBATE,9999,Pregão - Registro de Preço,64036000000000000,"Objeto: Pregão Eletrônico - Contratação de empresa(s) especializada(s) na prestação de serviço de instalação vidros com seu fornecimento e todos materiais, ferramentas e mão de obra, inclusive acessórios para fixação, limpeza e demais serviços auxiliares necessários para a completa execução, de acordo com as especificações deste termo e seus anexos, visando atender ao 7º BE Cmb em Natal-RN.",Publicado,52000,Ministério da Defesa,52121,Comando do Exército,RN,NATAL,2024-01-17,2023-12-15,0.0
2611606.0,282023,195023,CIA DE DES.DOS VALES DO S.FRANC E DO PARNAIBA,9999,Pregão - Registro de Preço,59501000000000000,"Objeto: Pregão Eletrônico - Contratação de empresa de engenharia para execução dos serviços necessários à implementação de unidades de extração e beneficiamento de mel, a serem executados em diversos municípios, no estado de Pernambuco, respeitando a área de atuação da 15ª Superintendência Regional da Codevasf.",Divulgado,53000,Ministério da Integração e do Desenvolvime,22203,Companhia de Desenvolvimento dos Vales do Sã,PE,RECIFE,2024-01-18,2023-12-22,7950000.0
3304557.0,282023,254448,INSTITUTO NAC. DE CONTROLE E QUALID. EM SAUDE,9999,Pregão - Registro de Preço,25385000000000000,Objeto: Pregão Eletrônico - Aquisição de materiais da marca AGILENT.,Evento de Resultado de Julgame,36000,Ministério da Saúde,36201,Fundação Oswaldo Cruz,RJ,RIO DE JANEIRO,2024-01-29,2024-01-17,0.0
2401305.0,282023,257036,DISTRITO SANIT.ESP.INDIGENA MATO GROSSO SUL,5,Pregão,25048000000000000,"Objeto: Pregão Eletrônico - Contratação de empresa especializada em locação de caminhão pipa com motorista, para transporte de água potável, a fim de abastecer a população e atender as necessidades de fornecimento de água às comunidades indígenas YPO I e ARROIOKORÁ, no município de Paranhos-MS.",Evento de Resultado de Julgame,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo,MS,CAMPO GRANDE,2024-01-24,2023-12-22,427000.0
1400100.0,282023,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,9999,Pregão - Registro de Preço,25064.000127/2023,Objeto: Pregão Eletrônico - Aquisição de insumos para atender as atender as ações do Programa Nacional de Acesso à Água Potável em Terras Indígena - PNATI.,Publicado,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo,RR,BOA VISTA,2024-01-18,2023-12-19,0.0
3304557.0,282023,323031,ESCRITORIO CENTRAL DA ANP,5,Pregão,48600.201951/2022,"Objeto: Pregão Eletrônico - Contratação de serviços comuns para execução do Programa de Monitoramento da Qualidade do Biodiesel (PMQBio) em todo o território nacional, abrangendo todo o universo das plantas de produção de biodiesel e das bases de distribuição, conforme condições, quantidades e exigências estabelecidas neste Edital, seus anexos e tabelas 1 e 2 do Termo de Referência",Evento de Alteração Publicad,32000,Ministério de Minas e Energia,32205,"Agência Nacional do Petróleo, Gás Natural ",RJ,RIO DE JANEIRO,2024-01-22,2023-11-27,2888591.56
2927408.0,282023,399009,COMPANHIA DAS DOCAS DO ESTADO DA BAHIA,5,Pregão,50903.000541/2023,"Objeto: Pregão Eletrônico - Contratação de serviços de limpeza, conservação, higienização e asseio diário, com fornecimento de mão de obra, equipamentos e ferramentas para atender às unidades da CODEBA, conforme quantidades, condições e especificações constantes deste Termo de Referência.",Evento de Alteração Divulgad,39000,Ministério dos Transportes,39000,Ministério dos Transportes - Unidades com v,BA,SALVADOR,2024-01-25,2023-09-29,4988176.31
5300108.0,282023,413001,AGENCIA NACIONAL DE TELECOMUNICACOES-SEDE,5,Pregão,53500.301142/2022,"Objeto: Pregão Eletrônico - Contratação de Serviços de Modernização da Gestão de Serviços de TIC, de Operação de Infraestrutura de TIC (N3), pelo período de 12 (doze) meses.",Publicado,41000,Ministério das Comunicações,41231,Agêncial Nacional de Telecomunicações,DF,BRASILIA,2024-01-30,2024-01-11,1189120.68
5300108.0,282023,443001,AGENCIA NACIONAL DE AGUAS E SANEAMENTO BASICO,5,Pregão,2501000000000000,Objeto: Pregão Eletrônico - Aquisição de condicionadores de ar.,Evento de Resultado de Julgame,53000,Ministério da Integração e do Desenvolvime,44205,Agência Nacional de Águas,DF,BRASILIA,2024-01-19,2024-01-05,241144.7
5300108.0,282023,550005,COORDENACAO GERAL DE LICITACOES E CONTRATOS.,9999,Pregão - Registro de Preço,71000100000000000,"Objeto: Pregão Eletrônico - O objeto da presente licitação é o registro de preço para contratação de empresa especializada para prestação de serviços, sob demanda, para a realização de eventos e correlatos da Autoridade Brasileira de Controle de Dopagem - ABCD, em todo o território nacional, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.",Evento de Resultado de Julgame,55000,Ministério do Desenvolvimento e Assistência,55000,Ministério do Desenvolvimento e Assistência,DF,BRASILIA,2024-01-10,2024-01-03,39680.0
1302603.0,282023,788820,CENTRO DE INTENDENCIA DA MARINHA EM MANAUS,9999,Pregão - Registro de Preço,63401000000000000,Objeto: Pregão Eletrônico - Aquisição de Materiais Elétricos,Publicado,52000,Ministério da Defesa,52131,Comando da Marinha,AM,MANAUS,2024-01-10,2023-11-23,1105.4
3304557.0,292020,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,20049/2020,Objeto: Material comum para desinfecção /sinalização - combate a pandemia,Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2020-06-01,1180.74
1400100.0,292023,110794,SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA,9999,Pregão - Registro de Preço,60301000000000000,"Objeto: Pregão Eletrônico - Contratação de serviços de controle de vetores e pragas urbanas, limpeza e higienização de reservatórios de água, e análise microbiológica e físico-química de amostras de água, nas cidades de Boa Vista/RR e Pacaraima/RR, em prol da Operação Acolhida",Publicado,52000,Ministério da Defesa,52000,Ministério da Defesa - Unidades com vínculo,RR,BOA VISTA,2024-01-05,2023-11-14,0.0
4205407.0,292023,120073,BASE AEREA DE FLORIANOPOLIS,9999,Pregão - Registro de Preço,67272000000000000,"Objeto: Pregão Eletrônico - Republicação de aquisição de material de consumo odontológico, para atender as necessidades da Seção de Odontologia do Grupo de Saúde de Florianópolis (GSAU-FL), conforme condições, quantidades e exigências estabelecidas neste Edital e Anexos.",Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,SC,FLORIANOPOLIS,2024-01-02,2023-12-20,0.0
3304557.0,292023,120195,CENTRO DE AQUISICOES ESPECIFICAS,6,Dispensa de Licitação,67106000000000000,"Objeto: Contratação de serviços especializado de controle de qualidade em equipamento de Raio-x convencional, odontológico e mamografia com levantamento radiométrico e teste de fuga para atender as necessidades do Centro de Medicina Aeroespacial.",Encerrado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,RJ,RIO DE JANEIRO,2024-01-08,,6250.0
2704302.0,292023,153037,UNIVERSIDADE FEDERAL DE ALAGOAS,9999,Pregão - Registro de Preço,23065000000000000,"Objeto: Pregão Eletrônico - Contratação de empresa especializada na realização de procedimentos relacionados a exames médicos periódicos - exames laboratoriais, exames de imagem, avaliações médicas oftalmológicas e clínicas para emissão de atestado de saúde ocupacional em servidores da Universidade Federal de Alagoas.",Publicado,26000,Ministério da Educação,26231,Universidade Federal de Alagoas,AL,MACEIO,2024-01-08,2023-12-26,0.0
2211001.0,292023,154048,FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI,9999,Pregão - Registro de Preço,23111000000000000,"Objeto: Pregão Eletrônico - Aquisição de Grupo Gerador diesel de energia, POTÊNCIA mínima:170/150 Kva cabinado e insonorizado, trifásico, dotado de Painel de Comando e Controle Automático, microprocessado, TENSÃO DE SAÍDA: 380/220 V, FREQUÊNCIA: 60 HZ, para atender a demanda do departamento de Zootecnica da Universidade Federal do Piauí, conforme condições, quantidades e exigências estabelecidas no edital e seus anexos.",Publicado,26000,Ministério da Educação,26279,Fundação Universidade Federal do Piauí,PI,TERESINA,2024-01-09,2024-01-03,100000.0
2927408.0,292023,155906,MATERNIDADE CLIMERIO DE OLIVEIRA,9999,Pregão - Registro de Preço,23535000000000000,"Objeto: Pregão Eletrônico - Aquisição de EMH (equipamento médico-hospitalar) destinado à UTIN, para atender as necessidades da Maternidade Climério de Oliveira.",Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,BA,SALVADOR,2024-01-15,2023-10-17,0.0
2503704.0,292023,155912,HOSPITAL UNIVERSITARIO JULIO BANDEIRA,9999,Pregão - Registro de Preço,23771000000000000,Objeto: Pregão Eletrônico - Aquisição de instrumentais cirúrgicos para o Hospital Universitário Júlio Bandeira - HUJB/UFCG.,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,PB,CAJAZEIRAS,2024-01-04,2023-12-22,0.0
5300108.0,292023,158143,IFB - REITORIA - BRASILIA-DF,9999,Pregão - Registro de Preço,23508000000000000,"Objeto: Pregão Eletrônico - Prestação do serviço de fornecimento e instalação de móveis planejados para atender às necessidades do IFB/Campus Brasília conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.",Publicado,26000,Ministério da Educação,26428,Instituto Federal de Brasília,DF,BRASILIA,2024-01-22,2023-12-22,0.0
3550308.0,292023,158154,INSTITUTO FEDERAL DE SAO PAULO,9999,Pregão - Registro de Preço,233050201842023,Objeto: Pregão Eletrônico - Intenção de registrar preço para eventual aquisição de material - PERMANENTE / SERVIÇO - MOBILIÁRIO PLANEJADO - Processo original nº 23305.017059.2023-11,Publicado,26000,Ministério da Educação,26439,Instituto Federal de São Paulo,SP,SAO PAULO,2024-01-11,2023-12-28,0.0
1302603.0,292023,160015,COMANDO 2 GRUPAMENTO ENGENHARIA,9999,Pregão - Registro de Preço,64282000000000000,"Objeto: Pregão Eletrônico - Aquisição de Sistema de Tratamento de Água (STA), para atender os pelotões de fronteiras do Exército Brasileiro na Amazônia, sob coordenação técnica do 2º Grupamento de Engenharia, conforme condições, quantidades, e exigências estabelecidas neste instrumento e respectivos apensos.",Publicado,52000,Ministério da Defesa,52121,Comando do Exército,AM,MANAUS,2024-01-30,2024-01-15,34000.0
1100205.0,292023,160351,HOSPITAL DE GUARNICAO DE PORTO VELHO,9999,Pregão - Registro de Preço,64593000000000000,Objeto: Pregão Eletrônico - Aquisição de Gás Liquefeito de Petróleo (GLP) .,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,RO,PORTO VELHO,2024-01-09,2024-01-09,0.0
2903904.0,292023,195004,CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA,9999,Pregão - Registro de Preço,59520000000000000,"Objeto: Pregão Eletrônico - Sistema de Registro de Preço (SRP) para execução de serviços e ações de conservação de solo e água em municípios na área de atuação da 2ª Superintendência Regional da Codevasf, no Estado da Bahia.",Evento de Resultado de Julgame,53000,Ministério da Integração e do Desenvolvime,22203,Companhia de Desenvolvimento dos Vales do Sã,BA,BOM JESUS DA LAPA,2024-01-19,2023-12-19,9542462.4
2611606.0,292023,195023,CIA DE DES.DOS VALES DO S.FRANC E DO PARNAIBA,9999,Pregão - Registro de Preço,59501000000000000,"Objeto: Pregão Eletrônico - Fornecimento, carga e transporte, por Sistema de Registro de Preços  SRP, de Caminhões Basculantes, destinados a utilizações diversas, com vistas a atender diversos municípios na área de atuação da 15ª Superintendência Regional da CODEVASF, estado de Pernambuco.",Divulgado,53000,Ministério da Integração e do Desenvolvime,22203,Companhia de Desenvolvimento dos Vales do Sã,PE,RECIFE,2024-01-29,2023-12-22,1746000.0
3304557.0,292023,254462,COORDENACAO GERAL DE INFRAESTRUTURA DOS CAMPI,5,Pregão,25389000000000000,"Objeto: Pregão Eletrônico - Contratação de serviços de gestão de facilidades prediais  Facility Management  aplicado ao Campus Maré Fiocruz-RJ, abrangendo: planejamento, gerenciamento, controle, execução, operação predial, gestão de ativos e engenharia de manutenção.",Evento de Suspensão Publicado,36000,Ministério da Saúde,36201,Fundação Oswaldo Cruz,RJ,RIO DE JANEIRO,2024-01-05,2023-11-14,90377146.17
5300108.0,292023,413001,AGENCIA NACIONAL DE TELECOMUNICACOES-SEDE,5,Pregão,535000000000000,"Objeto: Pregão Eletrônico - Contratação de serviço de fornecimento de enlace de Internet redundante para a Anatel Sede, com fornecimento de solução Anti-DDoS; e de Serviço de Transporte de Dados, Voz e Imagens (MPLS) para as unidades descentralizadas da Anatel.",Publicado,41000,Ministério das Comunicações,41231,Agêncial Nacional de Telecomunicações,DF,BRASILIA,2024-01-31,2024-01-08,0.0
3304557.0,302020,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,20050/2020,Objeto: Fragmentadora de papel nível de segurança P4 e P5 - 110 v,Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2020-06-01,3118.46
4205407.0,302023,120073,BASE AEREA DE FLORIANOPOLIS,9999,Pregão - Registro de Preço,67272000000000000,"Objeto: Pregão Eletrônico - Aquisição de gêneros alimentícios - INDUSTRIALIZADOS, conforme condições, quantidades e exigências estabelecidas neste instrumento:",Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,SC,FLORIANOPOLIS,2024-01-31,2023-12-18,0.0
2401305.0,302023,120638,BASE AEREA DE CAMPO GRANDE,9999,Pregão - Registro de Preço,67261000000000000,"Objeto: Pregão Eletrônico - Registro de preços para aquisição de material de contra incêndio, sinalização de emergência e de proteção contra incêndio que serão empregados para a Célula de Contra Incêndio da Base Aérea de Campo Grande (BACG).",Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,MS,CAMPO GRANDE,2024-01-19,2023-12-07,0.0
4314407.0,302023,135031,EMBRAPA/CPACT,9999,Pregão - Registro de Preço,21169000000000000,Objeto: Pregão Eletrônico - Aquisição de substratos para os campos experimentais,Evento de Resultado de Julgame,22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,RS,PELOTAS,2024-01-04,2023-12-18,17500.0
5300108.0,302023,135058,EMBRAPA/GAC,7,Inexigibilidade de Licitação,21195000000000000,Objeto: Aquisição de peças para estabilizador de tensão trifásico SEC 300 marca Logmaster do Laboratório de Fisiologia de Sementes da Embrapa/Cenargen,Publicado,22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,DF,BRASILIA,2024-01-05,,4788.72
2704302.0,302023,153037,UNIVERSIDADE FEDERAL DE ALAGOAS,9999,Pregão - Registro de Preço,23065000000000000,Objeto: Pregão Eletrônico - Aquisição de Material de Limpeza e Higienização para a Universidade Federal de Alagoas - UFAL,Publicado,26000,Ministério da Educação,26231,Universidade Federal de Alagoas,AL,MACEIO,2024-01-03,2023-12-12,0.0
2927408.0,302023,153038,UNIVERSIDADE FEDERAL DA BAHIA,5,Pregão,23066000000000000,"Objeto: Pregão Eletrônico - Contratação de serviços continuados de HIGIENE OCUPACIONAL a serem executados nas atividades e ambientes da Universidade Federal da Bahia para atender as necessidades do Serviço Médico Universitário Rubens Brasil compreendendo a análise quantitativa dos agentes químicos e físicos, com emissão , dos respectivos relatórios técnicos de acordo com a Norma Regulamentadora n¿15, Portaria n¿ 3.214/78, do Ministério do Trabalho e Emprego  MTE",Publicado,26000,Ministério da Educação,26232,Universidade Federal da Bahia,BA,SALVADOR,2024-01-19,2023-11-14,999000.0
